"","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol"
"233988_x_at",17.2910115996025,25.3179145988642,2.93231168630126,0.00438940277308214,0.0231826958431083,-4.24190420428182,"SCUBE1"
"210697_at",19.808668037156,40.3718081619983,2.93200017400473,0.00439337298799616,0.0231975211807274,-4.2419827910413,"ZNF257"
"230470_at",50.096383805613,179.453813744431,2.93103063232791,0.0044057509991002,0.0232567210627462,-4.24222734853025,"DSCR9"
"238188_at",-25.3405181533426,57.0576879197889,-2.93041838488422,0.00441358406151097,0.0232898473343954,-4.24238175578887,"IBA57-DT"
"237975_at",-37.521928487982,101.179666545341,-2.93035762837501,0.00441436207812339,0.0232898473343954,-4.2423970773195,NA
"220890_s_at",436.675987973347,2979.06248658116,2.9302543918285,0.00441568436265294,0.0232906620588171,-4.24242311097526,NA
"1552596_at",42.43068317051,67.1805155731143,2.92972746192152,0.00442243913726091,0.0233153684504072,-4.24255598042465,"GAS2L2"
"205232_s_at",88.3879653874408,413.414708966529,2.92970660845638,0.00442270665636517,0.0233153684504072,-4.24256123847757,"PAFAH2"
"207719_x_at",-309.138247513415,1661.93367250459,-2.92953368938302,0.00442492552793972,0.0233156433209771,-4.2426048378842,"CEP170"
"211168_s_at",132.903688953355,931.389181981847,2.92950349088449,0.00442531313594465,0.0233156433209771,-4.24261245189604,"UPF1"
"216449_x_at",743.585198036815,1399.87090232772,2.92942925288798,0.00442626613915756,0.0233156433209771,-4.24263116947036,"HSP90B1"
"211971_s_at",442.517158661081,3035.35186388797,2.92931238744061,0.00442776674067397,0.0233173889910908,-4.24266063406887,"LRPPRC"
"205783_at",-33.4957701330637,131.917035894082,-2.92877466370607,0.0044346773944258,0.0233476164934091,-4.2427961976538,"KLK13"
"225136_at",-784.142801170836,4791.83789474912,-2.92858920173424,0.00443706320116012,0.0233485652026082,-4.24284295016458,"PLEKHA2"
"1557038_s_at",-34.3472502739304,162.933254423213,-2.92857863851833,0.00443719912339594,0.0233485652026082,-4.24284561295549,"UBAC2-AS1"
"224199_at",-20.2615308678953,64.7401878741405,-2.92839988988685,0.00443949975534058,0.0233528178476379,-4.24289067125447,"DKK2"
"219426_at",54.9575507515401,458.545092251654,2.92828683500986,0.00444095542679384,0.0233528178476379,-4.24291916881844,"AGO3"
"229551_x_at",-120.558164765681,444.697298078191,-2.92824297814092,0.00444152023748136,0.0233528178476379,-4.2429302235634,"ZNF367"
"213820_s_at",73.5749046221567,165.298638826241,2.92796795865928,0.00444506358806167,0.0233652881224865,-4.24299954374069,"STARD5"
"218258_at",-999.543578674903,5500.76964250038,-2.92677161086269,0.00446050772072192,0.0234402912975908,-4.24330104205512,"POLR1D"
"210321_at",-3032.89511314937,4716.52147358029,-2.92658062347432,0.00446297783383519,0.0234470935037342,-4.24334916666849,"GZMH"
"208588_at",-53.5683268544072,217.653970884045,-2.92542846522202,0.00447790594473354,0.0235193253241562,-4.24363944315524,"TPT1P8"
"210505_at",-22.8398020325235,67.7996163250928,-2.92496241517487,0.0044839574747466,0.0235408840972652,-4.2437568400301,"ADH7"
"220018_at",-333.386825520721,1033.69048272865,-2.92485507223444,0.00448535236212041,0.0235408840972652,-4.24378387778446,"CBLL1"
"210542_s_at",-113.580654666299,624.088870947417,-2.92483972701295,0.00448555180111355,0.0235408840972652,-4.24378774291838,"SLCO3A1"
"214120_at",20.9399922056084,54.2167672656211,2.92447480908411,0.00449029698425271,0.0235595876761252,-4.24387965419014,"RFPL1S"
"218111_s_at",75.9840581010617,398.38918069654,2.92432442799649,0.00449225380139422,0.0235636553290913,-4.24391752831942,"CMAS"
"1556222_at",21.1460368587634,73.3306403815885,2.92346243004179,0.0045034856493333,0.0236163592702219,-4.24413460253156,"SEPTIN7P9"
"204327_s_at",71.2606736858856,485.338179921963,2.92278082999871,0.00451238525458168,0.023656808394354,-4.24430621911348,"ZNF202"
"214614_at",33.8328379155455,77.252505928738,2.92253732735412,0.00451556858542391,0.0236672757684912,-4.24436752327213,"MNX1"
"201021_s_at",-565.294959478292,3120.09298111203,-2.92236964670357,0.00451776189383819,0.0236725500391001,-4.24440973663162,"DSTN"
"205941_s_at",-46.9966267840549,122.444817473187,-2.9220552756554,0.00452187660245561,0.0236878868092388,-4.24448887496372,"COL10A1"
"237052_x_at",109.144696362816,497.329921279713,2.92192278102381,0.00452361182090847,0.0236907538194269,-4.24452222694692,"GIGYF2"
"207826_s_at",172.532104537648,458.400289207266,2.92166106417523,0.00452704120661953,0.0237024895730148,-4.24458810436395,"ID3"
"221778_at",-455.812763999008,2014.11687275754,-2.92038212538916,0.00454383421681587,0.023784169497627,-4.24490997570302,"KDM7A"
"219505_at",2248.3666989345,12654.1184779834,2.9193451213877,0.00455749270465856,0.0238494035709802,-4.24517089378751,"ADA2"
"218685_s_at",-67.7483990083531,313.313880212388,-2.91911150907981,0.00456057486112301,0.0238563858953266,-4.24522966433566,"SMUG1"
"211520_s_at",-12.1735683625352,22.2373709533531,-2.91906267110867,0.00456121944636616,0.0238563858953266,-4.24524195027465,"GRIA1"
"204204_at",-881.768997580315,3083.12862976482,-2.91884173067001,0.00456413656705136,0.023865384257133,-4.24529752959934,"SLC31A2"
"220799_at",-15.2875596747746,33.8897951825562,-2.91868570937047,0.00456619758441083,0.02386990260181,-4.24533677639604,"GCM2"
"224129_s_at",-266.943727743887,2557.4625938046,-2.91852688878678,0.00456829646192691,0.0238746164413544,-4.24537672598392,"DPY30"
"203405_at",-129.161876203954,951.122144299924,-2.91771990758367,0.0045789748015881,0.0239241536463378,-4.24557969207818,"PSMG1"
"215513_at",37.0016405742425,82.4381263162289,2.91754522257559,0.00458128934285147,0.023929977308666,-4.24562362291846,"HYMAI"
"215467_x_at",66.8006160248025,263.757252242271,2.9174311583241,0.00458280125380718,0.0239316065474408,-4.24565230758715,"DHX9-AS1"
"210354_at",-127.807280671184,192.818253097707,-2.91662118063064,0.00459355068167029,0.0239814610587829,-4.24585597888595,"IFNG"
"203729_at",-1279.64392036098,12363.5324451306,-2.91642830780344,0.00459611377500903,0.0239885624221421,-4.24590447205733,"EMP3"
"208101_s_at",-145.872602517182,1003.67259180428,-2.91566485126059,0.00460627232872432,0.0240236254053754,-4.24609640468189,"URM1"
"213185_at",75.6181418550879,667.244373376177,2.91559957374236,0.00460714187211465,0.0240236254053754,-4.24611281394419,"KATNIP"
"208487_at",-15.9741816241706,28.0650080105863,-2.91557395621503,0.00460748315734074,0.0240236254053754,-4.2461192535361,"LMX1B"
"221803_s_at",-445.757778537211,1543.28476553815,-2.91548152223222,0.00460871478755861,0.0240236254053754,-4.24614248878018,"NRBF2"
"203584_at",-175.809328794616,1001.98015973739,-2.91547101751478,0.00460885477616037,0.0240236254053754,-4.24614512933443,"EMC2"
"1560277_a_at",-57.1563123275643,216.090318732637,-2.91484527148933,0.00461720071132813,0.024060839766401,-4.24630241126109,"LINC02874"
"206495_s_at",74.1679208311143,534.792008755098,2.9144987117971,0.00462182897496933,0.0240786664701707,-4.24638951021009,"HINFP"
"1559607_s_at",-23.8953579193987,60.5682512509713,-2.91429407637195,0.00462456386627934,0.0240866224040765,-4.24644093703136,"GBP6"
"209524_at",-109.335211302785,259.185188820002,-2.91417984853238,0.00462609113645003,0.0240882860402671,-4.24646964257533,"HDGFL3"
"232267_at",58.1063206111816,110.004442130055,2.9136206985855,0.00463357390240985,0.0241209512753223,-4.24661014710611,"ADGRD1"
"214274_s_at",431.048605363641,2692.02775256089,2.91341562564319,0.00463632106712426,0.0241289538208922,-4.24666167404363,"ACAA1"
"219411_at",38.8779840631116,224.321450194627,2.91320101588361,0.00463919759632453,0.0241319354861523,-4.24671559475616,"ELMO3"
"203765_at",-2422.5636013922,7779.06828499909,-2.91319232811314,0.00463931407781718,0.0241319354861523,-4.24671777750591,"GCA"
"222584_at",102.783158824752,813.859694363085,2.91210020503776,0.00465397825007924,0.0242019004540627,-4.24699213397359,"MSTO1"
"213221_s_at",-67.1596067551957,276.399435053896,-2.9116747102015,0.00465970302630756,0.024225353872172,-4.24709900653238,"SIK2"
"225411_at",170.802819935273,1068.53820670946,2.91156833302583,0.00466113528165057,0.024226484472754,-4.24712572399617,"TMEM87B"
"229736_at",82.1570625099261,259.207978718031,2.91067419005484,0.00467319002562088,0.024276599242408,-4.24735027057094,"TMEM86B"
"219294_at",-49.5044353180441,167.370806261794,-2.91067257108722,0.00467321187843375,0.024276599242408,-4.24735067710344,"CENPQ"
"228633_s_at",-82.9869709042579,464.200363412102,-2.91009441221079,0.0046810218926283,0.0243108384387203,-4.24749584710208,"CNTROB"
"210130_s_at",39.9806757071894,140.474635627642,2.90972578850946,0.00468600770022841,0.0243303961378951,-4.2475883953345,"TM7SF2"
"235953_at",26.6029950383783,106.407960899739,2.90921345900428,0.0046929453305783,0.0243600751503704,-4.2477170106063,"ZNF610"
"202568_s_at",239.028163425932,1302.40156890928,2.90890373898004,0.00469714394935574,0.0243732289777917,-4.24779475579696,"MARK3"
"230298_at",-101.118062177041,410.188739798278,-2.90884624771991,0.00469792369205392,0.0243732289777917,-4.24780918653972,"MBLAC2"
"222853_at",-29.1518168128768,109.922836610877,-2.90871993195241,0.00469963730738034,0.0243757781069145,-4.24784089212077,"FLRT3"
"205273_s_at",138.703491386568,1096.11980235495,2.90820170539226,0.00470667366883038,0.0244059264112024,-4.24797095916941,"PITRM1"
"1552887_at",-49.0403322246893,177.112418858932,-2.90790004215164,0.00471077405587613,0.0244112569186827,-4.24804666531946,"TBATA"
"1563528_at",-23.232920192931,70.42574382141,-2.90780525012205,0.00471206320589444,0.0244112569186827,-4.24807045353154,"RAPGEF4-AS1"
"222602_at",-239.102157979092,1139.28304261698,-2.90778932780684,0.00471227977766836,0.0244112569186827,-4.24807444921383,"UBA6"
"206599_at",107.171892922033,411.779428319494,2.90775073349921,0.00471280476691111,0.0244112569186827,-4.24808413434267,"SLC16A5"
"202087_s_at",-255.420376629708,768.221952839232,-2.90767596988476,0.00471382191214196,0.0244112569186827,-4.24810289582134,"CTSL"
"222589_at",-124.458274544791,881.450176819479,-2.90753623014512,0.00471572358847192,0.0244147651933789,-4.24813796184617,"NLK"
"1563445_x_at",-39.4629250401312,128.395349116414,-2.90680061241052,0.00472574606102864,0.0244586797383704,-4.24832253872309,"CTSLP8"
"229369_at",-38.7927261832773,110.602674983989,-2.90673370917158,0.00472665856248707,0.0244586797383704,-4.24833932421937,"VSIG2"
"219203_at",92.6116370042837,186.579408848278,2.90647773383542,0.00473015134174432,0.0244704042045154,-4.24840354415242,"EMC9"
"238893_at",-1213.8494934356,2280.11980571887,-2.90550315859987,0.00474347119772495,0.0245329476390634,-4.24864801591741,"ATP2B1-AS1"
"204554_at",-178.150488408384,719.752407169303,-2.90502492214693,0.00475002006307314,0.0245604485656903,-4.24876796227035,"PPP1R3D"
"210280_at",-32.6755790943327,118.453531382268,-2.90450713945162,0.00475711986506744,0.0245889706424934,-4.24889781306147,"MPZ"
"225945_at",351.531381766546,2791.39337337357,2.90443599916368,0.00475809610018683,0.0245889706424934,-4.24891565264496,"ZNF655"
"235175_at",-198.31785091486,794.964482223685,-2.90435301093524,0.00475923515419067,0.0245889706424934,-4.2489364629412,"GBP4"
"1554212_s_at",-39.7520665679009,68.2816843157715,-2.90414751907817,0.00476205671257119,0.0245909712520702,-4.24898799086913,"KCNS2"
"209117_at",-537.770982630337,1999.2218281574,-2.90414520459155,0.00476208850100261,0.0245909712520702,-4.24898857122297,"WBP2"
"208984_x_at",124.441553370786,1007.91618652917,2.9037848229485,0.00476704056835158,0.024610170865813,-4.2490789327603,"RBM10"
"203448_s_at",-145.556887805118,992.845541493553,-2.90364266575903,0.00476899528079147,0.0246138904981429,-4.24911457507438,"TERF1"
"201898_s_at",-183.295001512386,1917.67406826475,-2.90237261518565,0.00478649175668985,0.0246977769002511,-4.24943295885071,"UBE2A"
"206773_at",20.1323380692683,81.9509667304557,2.90228323578216,0.00478772529190046,0.0246977769002511,-4.24945536167131,"LY6H"
"202040_s_at",333.103391344901,2604.70814820851,2.90216684576064,0.00478933204302653,0.0246996764763584,-4.24948453400728,"KDM5A"
"218862_at",103.911907819971,567.678122221238,2.90187363777432,0.00479338195018771,0.0247141717250759,-4.2495580212176,"ASB13"
"215736_at",36.8400306196974,47.8991787484783,2.90158837619403,0.00479732512831833,0.0247281093393778,-4.24962951227429,"KCNV1"
"224735_at",798.045425119583,3500.68616494376,2.90137272974148,0.00480030799940561,0.0247325908547219,-4.24968355371329,"CYB561A3"
"238715_at",25.6839226013372,36.9538881948218,2.90134621442545,0.00480067488334896,0.0247325908547219,-4.24969019832893,NA
"207537_at",34.4565081134902,104.413789538246,2.900640936579,0.00481044308102834,0.024776515073592,-4.24986692351605,"PFKFB1"
"217768_at",848.457350454875,9697.50058080491,2.90044531899885,0.00481315565620409,0.0247840855284478,-4.24991593560103,"RTRAF"
"219548_at",59.6742477063946,288.665177212285,2.8999271115125,0.00482034831389762,0.0248147151326949,-4.25004576258441,"ZNF16"
"223529_at",-28.3998392354394,90.9716709700456,-2.89945810960581,0.00482686654468995,0.0248418579356779,-4.25016324932075,"SYT4"
"237730_at",-25.3578905396486,95.5925092595671,-2.89908458687783,0.00483206360855935,0.0248558901896438,-4.25025680951081,"TP53TG3HP"
"236748_at",-11.8480031588735,15.7306076693687,-2.89908299577223,0.00483208575767182,0.0248558901896438,-4.25025720803546,"RASGEF1C"
"240878_at",-28.481471517797,171.209537032955,-2.89825554981131,0.00484361697318775,0.024908781149119,-4.2504644397743,"SPEM1"
"223211_at",73.1765523134349,549.088888072093,2.89798749932398,0.00484735793770371,0.0249215930269722,-4.25053156425878,"HACL1"
"230989_s_at",26.3118985397888,44.6560524578823,2.89765841731418,0.00485195431180755,0.0249387950619531,-4.25061396668584,"TSSK6"
"229789_at",44.6183864595667,70.7782377247113,2.89756841760651,0.00485321206054935,0.0249388322915578,-4.25063650165438,"TIGD3"
"236496_at",-33.7430566518676,63.2934869341306,-2.89739502179544,0.00485563611974747,0.0249448611891097,-4.25067991686216,"DEGS2"
"200911_s_at",489.625919802441,4897.85818338394,2.897133778402,0.00485929038830157,0.0249572053087557,-4.25074532440671,"TACC1"
"209064_x_at",-187.185190208091,835.947397904771,-2.89679918818461,0.00486397433337505,0.0249748301056896,-4.25082909031724,"PAIP1"
"203612_at",57.5204159930576,145.7103170082,2.89647074916958,0.00486857621448691,0.0249920245676995,-4.2509113102552,"BYSL"
"225420_at",57.3105051063052,251.988840451853,2.89513963876461,0.00488726801571066,0.0250815198243226,-4.25124447357043,"GPAM"
"203675_at",-439.589865533313,1685.3291867367,-2.8943671023799,0.00489814648242317,0.0251308812191832,-4.25143778674373,"NUCB2"
"203793_x_at",-47.1168212630622,226.103401874854,-2.89397681426349,0.00490365080290179,0.0251526512248638,-4.25153543673307,"PCGF2"
"215826_x_at",40.9222414683087,51.6625869419183,2.89386860852938,0.00490517786149565,0.0251540144231956,-4.25156250829357,"ZNF835"
"226180_at",105.378112988093,747.488929853193,2.89376622826167,0.00490662311138992,0.0251549575091129,-4.25158812180942,"WDR36"
"218049_s_at",-115.198424047156,990.90207430029,-2.89326151156261,0.00491375367644815,0.0251850397248536,-4.25171438348424,"MRPL13"
"1561472_at",26.8340717975684,55.6166993649651,2.89314000610823,0.00491547171363363,0.0251873721441406,-4.25174477761034,NA
"232287_at",28.9202798737348,167.125177491905,2.8930223763598,0.00491713547725798,0.0251894253334076,-4.25177420146747,"PGBD3"
"203390_s_at",-121.855087575038,521.265285704725,-2.89286509680113,0.00491936086145861,0.0251943537904646,-4.25181354211921,"KIF3C"
"223321_s_at",62.0408234135309,179.688636990486,2.89269941717417,0.00492170610388039,0.0251998934094189,-4.25185498242077,"FGFRL1"
"1565027_at",-44.3625707470249,247.051638887673,-2.89207847170673,0.00493050493390282,0.0252384650659199,-4.25201028174778,"OFCC1"
"202808_at",265.316773789467,2784.69014431367,2.89049021220684,0.00495307664871641,0.025347500027034,-4.25240741081412,"WBP1L"
"212287_at",278.867055359209,3210.70187151928,2.89028364967475,0.00495601921990606,0.0253550477435486,-4.25245904955849,"SUZ12"
"208619_at",320.260356030582,2475.97176192303,2.89020821107877,0.00495709427629224,0.0253550477435486,-4.25247790793014,"DDB1"
"1553581_s_at",-191.071449859634,1543.31642613966,-2.88983688363961,0.00496238910228608,0.0253693317642345,-4.25257072891986,"SREK1IP1"
"208692_at",-2980.39938792239,42511.6957785338,-2.88982398021633,0.00496257318821027,0.0253693317642345,-4.25257395426099,"RPS3"
"201573_s_at",-375.940238254059,1365.14057068657,-2.88974478350205,0.00496370318126877,0.0253693317642345,-4.25259375007903,"ETF1"
"218619_s_at",46.4297968801154,357.240205038729,2.88950070936116,0.00496718716658745,0.0253806337851021,-4.25265475607754,"SUV39H1"
"226430_at",-635.913787344453,2566.86822063628,-2.88892373573721,0.00497543201595202,0.0254162501778,-4.25279895675719,"RELL1"
"202715_at",91.5686465618843,537.818373191419,2.88877467189147,0.00497756416005197,0.0254206304849978,-4.25283620868898,"CAD"
"230743_at",-23.3560386760446,119.747473799615,-2.88786896564931,0.00499053709209743,0.0254803587372502,-4.25306252359671,"HOXB-AS3"
"230925_at",1666.59646778268,9552.08898327831,2.88736967283909,0.00499770205129531,0.0255104100355726,-4.25318726585018,"APBB1IP"
"227975_at",29.6625042738621,70.3436145767036,2.88708677142971,0.00500176595203776,0.025524620875509,-4.25325793921594,"GPRIN1"
"230566_at",-189.564541964639,1016.34765254743,-2.88638932694521,0.00501179780334618,0.0255643622609906,-4.25343215325714,"MORC2-AS1"
"1570006_at",25.8823243550585,54.307551365799,2.88636713179075,0.00501211735648967,0.0255643622609906,-4.25343769692319,"LINC02245"
"222869_s_at",36.5234606390857,190.629629244472,2.88613589055759,0.00501544775213775,0.0255748081106835,-4.25349545223998,"ELAC1"
"236390_at",77.9834239296748,216.505466895774,2.88577796844274,0.00502060665808002,0.0255945701896958,-4.25358484181481,"SLX4IP"
"241987_x_at",-7.13601674949529,11.3727795564937,-2.88560582475903,0.00502308958932337,0.0256006837924549,-4.25362783146546,"SNX31"
"220710_at",85.8726336765043,272.102835797139,2.88550917464117,0.00502448412749538,0.0256012485831988,-4.25365196729728,"ANP32A-IT1"
"227442_at",134.412043364342,880.954951449505,2.8825324525857,0.00506760946588536,0.0258143896751346,-4.25439507215959,"COX18"
"210036_s_at",72.219359557697,245.604640991963,2.88239288113632,0.00506963985325689,0.0258181377920077,-4.25442990253411,"KCNH2"
"223351_at",92.6463471564085,643.810140574394,2.8821750083173,0.00507281081156467,0.0258276910939582,-4.25448427103529,"MTNAP1"
"207525_s_at",-81.9867737160909,393.841613260783,-2.88182618338039,0.0050778914730089,0.0258469600934702,-4.25457131215776,"GIPC1"
"226676_at",17.7274578963465,37.094483714569,2.88168147134024,0.0050800005897584,0.0258510976681683,-4.25460741968954,"ZNF521"
"210845_s_at",-1083.02015377982,2534.63739712137,-2.88149193763833,0.00508276418355448,0.0258585627838334,-4.25465470905044,"PLAUR"
"221190_s_at",201.769330534739,1459.34850493425,2.88132991071143,0.00508512779830745,0.0258639897173286,-4.25469513378903,"RMC1"
"208675_s_at",1126.06462428793,7122.82682064091,2.88070471171819,0.00509425756126597,0.0259038191087015,-4.25485110350373,"DDOST"
"1569637_at",-20.1769542217094,56.2060901874164,-2.88052890609695,0.00509682756347451,0.0259088957143974,-4.25489495819646,"ZNF736"
"223454_at",-511.68874599679,1227.84533667575,-2.8803854156646,0.00509892605322695,0.0259088957143974,-4.25493075059749,"CXCL16"
"204995_at",-126.717272620558,332.399298293592,-2.8803270100388,0.0050997804397822,0.0259088957143974,-4.2549453190296,"CDK5R1"
"219492_at",-369.430378729619,1887.4217188956,-2.88028107326309,0.0051004525184137,0.0259088957143974,-4.25495677715577,"CHIC2"
"227686_at",513.443216505398,2042.92694967104,2.88005693314884,0.00510373297348865,0.0259189576496776,-4.25501268331129,"OXNAD1"
"224300_x_at",52.0283554923326,95.3461477119357,2.87939884371237,0.00511337582529921,0.0259613172311462,-4.25517681117456,"FTCD"
"206386_at",-34.1801118541727,67.9945528512218,-2.87910316286057,0.0051177138370301,0.0259767286973508,-4.25525054630992,"SERPINA7"
"218647_s_at",-217.65932955525,752.86729011012,-2.87830306674845,0.00512946925516147,0.0260297723551362,-4.25545004517969,"YRDC"
"223177_at",-197.180044029509,1141.97259912846,-2.87814491557506,0.00513179583342526,0.0260349540335792,-4.25548947495788,"NT5DC1"
"243221_at",-34.8519310666386,94.1665298842042,-2.87768649650288,0.0051385451750071,0.0260625652149457,-4.25560375877874,"FAM20A"
"206677_at",-25.0068181968512,91.9413871519021,-2.87731502993555,0.00514402030147597,0.0260798601032591,-4.25569635678394,"KRT31"
"206239_s_at",-24.3218700569053,101.588251445034,-2.87727772062373,0.00514457050825961,0.0260798601032591,-4.25570565670674,"SPINK1"
"212680_x_at",119.25817577823,516.480057412803,2.87637291126202,0.00515793048846934,0.0261409422443568,-4.25593117073324,"PPP1R14B"
"235411_at",13.824864895029,24.3393829167101,2.87626296920112,0.00515955601474356,0.0261425369923859,-4.25595856951069,"PGBD1"
"239533_at",-221.596083885913,697.36517711672,-2.87594307098633,0.00516428848869368,0.0261510807805682,-4.25603828785984,"GPR155"
"218162_at",-27.6539569035965,47.0898001100866,-2.8759366260926,0.00516438387348611,0.0261510807805682,-4.25603989386311,"OLFML3"
"222273_at",-170.86592144509,927.029636459747,-2.87588310092663,0.00516517611165112,0.0261510807805682,-4.25605323171156,"PAPOLG"
"213057_at",91.4635924848798,354.726377085397,2.87552647147664,0.00517045752227485,0.02617117623521,-4.25614209555176,"ATPAF2"
"234107_s_at",-182.826335513499,1258.63170772193,-2.87518407482247,0.00517553283358185,0.0261902185486229,-4.25622740624936,"DTD1"
"240402_at",-4.09870552323706,11.4778017611338,-2.87505024149159,0.00517751787804906,0.0261936172100285,-4.25626075005558,"KIRREL3"
"237747_at",106.989768312288,466.351778102896,2.87413174302,0.00519116016584787,0.0262500883903369,-4.25648956178116,NA
"1564921_at",-44.7552777454276,153.655425061931,-2.87412148777753,0.00519131267168874,0.0262500883903369,-4.25649211625055,"KRTAP13-1"
"236689_at",-34.0871786817243,72.9932710001521,-2.87388402273891,0.00519484517094617,0.0262612920771051,-4.25655126457246,"RNF151"
"218604_at",200.311825681226,1553.22170920395,2.87357424281377,0.00519945674325648,0.0262752991977881,-4.25662842052824,"LEMD3"
"1570025_at",-30.6785556758826,57.1907139229662,-2.87352091376121,0.00520025101206788,0.0262752991977881,-4.25664170249609,"TACC2"
"219689_at",-58.7999118707446,174.983948841532,-2.87305804615336,0.00520714953299719,0.0263017756954346,-4.25675697620865,"SEMA3G"
"217522_at",-15.4961847789672,35.0295128282463,-2.87292687860132,0.00520910596905054,0.0263017756954346,-4.25678964033561,"KCNV2"
"218067_s_at",1396.53059699885,6644.92726530346,2.8729039771878,0.00520944762558124,0.0263017756954346,-4.25679534328407,"ARGLU1"
"201029_s_at",-1778.195446871,11259.1554035613,-2.87266579915183,0.00521300212626836,0.02631306034021,-4.25685465304663,"CD99"
"218815_s_at",58.0111366575531,161.605611176059,2.8725150575497,0.00521525290412192,0.0263177602902083,-4.25689218824438,"TMEM51"
"235396_at",140.264379135211,1115.81712499473,2.87217701136227,0.00522030364773877,0.0263365837710231,-4.2569763583503,"TANGO2"
"209139_s_at",-133.995870090344,1044.45684878986,-2.87129434752901,0.00523351274975238,0.0263965464765583,-4.2571961027578,"PRKRA"
"214830_at",-86.7049648086398,323.579989680777,-2.87063195856836,0.0052434456268779,0.0264353120903522,-4.25736097990108,"SLC38A6"
"214511_x_at",-1120.80568089834,2640.64464961606,-2.87060503658541,0.00524384970312557,0.0264353120903522,-4.25736768061198,"FCGR1BP"
"204374_s_at",69.925693586019,185.094747846761,2.87002894328679,0.00525250324874004,0.0264722447029625,-4.25751105689533,"GALK1"
"202264_s_at",-87.6726818223627,576.75085908927,-2.86948602593081,0.00526067048325788,0.0265067082990429,-4.25764615951058,"TOMM40"
"203460_s_at",345.286180368184,2327.15130307727,2.86907614251193,0.00526684419760002,0.026531112359873,-4.25774814631623,"PSEN1"
"217559_at",-210.065637740459,648.426252837555,-2.86886879648138,0.00526996980796504,0.0265401535051128,-4.25779973438905,"RPL10L"
"218977_s_at",85.1055507727575,488.184216828929,2.86848657796467,0.00527573598463878,0.0265607687439832,-4.25789482476877,"TRNAU1AP"
"224504_s_at",132.409225189579,743.65865624635,2.86841425413409,0.0052768277203156,0.0265607687439832,-4.25791281696308,"BUD13"
"205740_s_at",-100.607025764244,1028.78058293224,-2.86833271613199,0.00527805879418368,0.0265607687439832,-4.25793310104153,"RBM42"
"228555_at",-244.647119991702,904.494551356866,-2.86820891869852,0.00527992841303174,0.0265634743544632,-4.2579638972216,"CAMK2D"
"226602_s_at",161.85826937879,651.58979936057,2.86796848228543,0.00528356128341593,0.0265750473329543,-4.25802370638103,"BCR"
"219733_s_at",35.7960115941971,55.7205053190373,2.86717596096858,0.00529555216546803,0.0266240038910355,-4.25822082518523,"SLC27A5"
"220645_at",4.92666727357059,12.92488099371,2.86706787348373,0.00529718947296311,0.0266240038910355,-4.25824770638192,"NXPE4"
"208060_at",25.6807810692662,46.9268488822202,2.86697090765862,0.00529865870612356,0.0266240038910355,-4.25827182108306,"PAX7"
"232185_at",40.781454819156,79.3224299982964,2.86693603572657,0.00529918717981915,0.0266240038910355,-4.25828049335256,"MROH8"
"212753_at",182.366339490289,1097.99189871966,2.86688440705329,0.00529996968597558,0.0266240038910355,-4.25829333271627,"PCGF3"
"214519_s_at",-41.0793475026187,190.74158510938,-2.8664427111753,0.00530666856404876,0.0266509421236022,-4.25840317051407,"RLN2"
"1553039_a_at",11.6939945472014,42.0147151908307,2.8658234325416,0.00531607382965882,0.0266914552832039,-4.25855714997505,"ASB10"
"225311_at",114.625797452496,914.301399618793,2.86548878303802,0.00532116268495479,0.0267102812549845,-4.25864034939912,"IVD"
"207653_at",-24.3239284181218,74.9334686547231,-2.86506050038767,0.00532768191363734,0.0267336055679387,-4.25874681844541,"FOXD2"
"215354_s_at",-71.291504810517,358.845747533623,-2.86500742655271,0.0053284903039942,0.0267336055679387,-4.25876001163623,"PELP1"
"203422_at",68.2241671272203,440.603267355129,2.86458122390536,0.00533498607268612,0.0267594635934556,-4.25886595215746,"POLD1"
"233203_at",-20.4566115405119,83.7878062509663,-2.86427760819769,0.00533961793272449,0.0267759618889425,-4.25894141524009,"ROPN1"
"219331_s_at",-36.2284867840941,99.9584469365711,-2.8641618500218,0.00534138487490582,0.0267780891302782,-4.25897018534775,"KLHDC8A"
"1562909_at",18.4549804024777,34.2751090378776,2.86366748166027,0.00534893700987435,0.0268092110550199,-4.25909304539007,"LINC00862"
"227838_at",-44.4164702237894,93.5532812682882,-2.8625013116637,0.0053667907447441,0.0268919366388019,-4.25938280687635,"UNC5C"
"224500_s_at",56.7422845951075,315.187035061297,2.8622939861455,0.00536997057402871,0.026901111067032,-4.25943431365228,"MON1A"
"227655_at",19.9628559961601,29.6669173248996,2.8620501032299,0.00537371331641986,0.0269131001178707,-4.25949489946027,"SNHG18"
"212068_s_at",203.981204536744,943.842119217177,2.86187426796337,0.00537641325610758,0.0269198618043067,-4.25953857868961,"PRRC2B"
"202020_s_at",145.343293191064,1040.87952920876,2.86127182336825,0.00538567322095196,0.0269588518022689,-4.25968821879127,"LANCL1"
"202755_s_at",-26.7079070316022,48.0950403393416,-2.86119182844366,0.00538690389771056,0.0269588518022689,-4.25970808705423,"GPC1"
"218810_at",-214.59441541885,625.082856515927,-2.86042801255314,0.00539866780844918,0.0270109463381591,-4.25989777722349,"ZC3H12A"
"233321_x_at",75.6223414500718,264.005765876283,2.86014649804056,0.00540300951086794,0.027025888807434,-4.25996768181576,NA
