"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold","GeneSymbol"
"206553_at",1.94956339852084,7.62967725549905,9.41041362438069,2.32683232801273e-16,7.25724800536772e-15,26.5553944119577,"TRUE","OAS2"
"242899_at",-1.25353302112572,5.22087725991748,-9.40316411823008,2.42430240630444e-16,7.54833337498263e-15,26.5148158555447,"TRUE","SESN3"
"230170_at",1.27492554485347,6.72432884820065,9.39346976364629,2.56103257354446e-16,7.95141714699281e-15,26.4605614676943,"TRUE","OSM"
"239501_at",-1.16734578226241,5.94128597877592,-9.39270332476054,2.57216484147779e-16,7.98144794028368e-15,26.4562725398069,"TRUE",NA
"244043_at",-1.14065237257088,6.0200932868606,-9.38653736502259,2.66349612786234e-16,8.25080174452542e-15,26.4217707098496,"TRUE","TFDP2"
"244620_at",-1.67787816585314,5.89462893289503,-9.38088650775161,2.75003324560049e-16,8.50441559407277e-15,26.3901548570844,"TRUE","SLC8A1-AS1"
"242881_x_at",2.85361561776545,6.42392730090735,9.38043638534654,2.75704573203958e-16,8.51646753668159e-15,26.3876366302329,"TRUE",NA
"209931_s_at",-1.13073951710604,5.52088078130554,-9.37543160266457,2.83622669470996e-16,8.7413018338933e-15,26.3596387060324,"TRUE",NA
"239437_at",-1.095478481171,4.99456278491668,-9.3751968106525,2.83999651289998e-16,8.74798925874965e-15,26.3583252933084,"TRUE",NA
"241015_at",-1.62490391153695,8.30550205039831,-9.37141255918394,2.90144997300785e-16,8.91217849855078e-15,26.3371572635409,"TRUE",NA
"1569277_at",-1.02138860128583,5.10823800431036,-9.36234282010751,3.05418465741849e-16,9.34980661502552e-15,26.2864302535615,"TRUE","ZNF91"
"242801_at",-1.08969443176947,4.94039478657365,-9.35738993369965,3.14094757755878e-16,9.58322035731175e-15,26.258732692365,"TRUE",NA
"237891_at",-1.03853286663371,3.21579234052767,-9.3541268212878,3.19944765499818e-16,9.74539278757803e-15,26.2404862104687,"TRUE","MDM2"
"1569041_at",-1.16844302833075,3.61566148610488,-9.35145974195927,3.24806782414561e-16,9.8879793031827e-15,26.2255734874722,"TRUE",NA
"243589_at",-1.03835317435061,7.38955609696141,-9.35079450742926,3.26030918845736e-16,9.91420494320947e-15,26.2218540169526,"TRUE","KANSL1"
"213524_s_at",1.82558233809962,6.78745145477757,9.35003744509199,3.2742962801502e-16,9.94567495095622e-15,26.2176211783746,"TRUE","G0S2"
"240806_at",-1.23099157605956,6.76119690880817,-9.34052965713787,3.45513377301461e-16,1.04833207014192e-14,26.1644673948808,"TRUE","RPL15"
"236459_at",1.86894133784756,5.60463169704252,9.33469215524345,3.57105962552201e-16,1.0803004648457e-14,26.1318376509637,"TRUE","PRKCE"
"217352_at",1.01726285814473,6.52870423017144,9.33303266016143,3.60471725601973e-16,1.0894854393194e-14,26.1225623240817,"TRUE",NA
"202269_x_at",1.45052565355632,10.4799732354617,9.32372133836266,3.79951678535829e-16,1.14393491321291e-14,26.0705249262932,"TRUE","GBP1"
"242715_at",2.44578522944653,4.51581507821114,9.31633265916313,3.96153045934828e-16,1.19009163662015e-14,26.0292395612966,"TRUE","ZNF536"
"1569960_at",1.84466571520171,5.38839894533628,9.31588827118895,3.97149129654832e-16,1.1917743503775e-14,26.0267566777811,"TRUE","BRD7P3"
"1569796_s_at",2.54425446862046,5.24651357286733,9.31384404583694,4.01763452534999e-16,1.20363927492335e-14,26.0153354816897,"TRUE","ATRNL1"
"1563032_at",3.28155901069238,5.26916314299836,9.30687472515786,4.17900246407327e-16,1.25129769837462e-14,25.9764011690595,"TRUE",NA
"237353_at",2.47306129823838,5.51495053117615,9.30337897380706,4.26235953255182e-16,1.27555833301735e-14,25.9568741858794,"TRUE",NA
"206937_at",-1.39363959422996,4.22583379433863,-9.29874610531493,4.37538991510555e-16,1.30795212470419e-14,25.9309975616994,"TRUE","SPTA1"
"1559500_at",-1.37035915968667,4.95814754582406,-9.29374782442018,4.50068723963071e-16,1.34247176664926e-14,25.9030827710573,"TRUE","VPS8"
"239784_at",-1.20388998340566,6.9494268041039,-9.28622393609797,4.69607071016309e-16,1.39694051185074e-14,25.8610683164508,"TRUE",NA
"1561926_at",1.71788952667942,3.59856134165452,9.28573997593133,4.70892387507642e-16,1.40000224507778e-14,25.8583660433085,"TRUE",NA
"234973_at",-1.02834266540123,5.16320621387402,-9.27743969500408,4.93490259633585e-16,1.46400325260262e-14,25.8120243442385,"TRUE","SLC38A5"
"244640_at",-1.01522802773726,4.68700572254877,-9.27534471560047,4.99362722188006e-16,1.47821639608171e-14,25.800329056288,"TRUE","ZNF850"
"218543_s_at",1.05963096695882,11.6373323747991,9.26698660001287,5.23492759916326e-16,1.5471333323473e-14,25.7536748209315,"TRUE","PARP12"
"231577_s_at",1.46384259587856,10.3927556555875,9.26279680689892,5.36022488725309e-16,1.58159900545366e-14,25.7302909217343,"TRUE","GBP1"
"218986_s_at",1.57716778293299,11.1763452248765,9.25870538991694,5.48546344231271e-16,1.61593595748086e-14,25.7074581071809,"TRUE","DDX60"
"207291_at",1.26353853777803,8.54957502995893,9.25784787529862,5.51207936301906e-16,1.62290220340908e-14,25.7026728630584,"TRUE","PRRG4"
"242053_at",-1.2299983505503,4.50858193958929,-9.24855251979051,5.80898251331479e-16,1.70847831584446e-14,25.6508070778973,"TRUE",NA
"244356_at",-1.03648761975169,8.64986795332719,-9.24677069969659,5.86768986456167e-16,1.72389007708173e-14,25.6408661545751,"TRUE",NA
"235993_at",-1.08265471834671,7.55024250846769,-9.24146957899592,6.04586997944451e-16,1.77147878417004e-14,25.6112930343462,"TRUE","PSMF1"
"237330_at",-1.12306921846067,8.96226759770279,-9.23970142967352,6.10649160443586e-16,1.78828295914585e-14,25.6014298992535,"TRUE",NA
"1559696_at",3.91331899953474,5.36304062822095,9.23463211591297,6.28367307854637e-16,1.83623637396859e-14,25.5731542350682,"TRUE",NA
"216048_s_at",-1.05980098784567,3.94719975721448,-9.23252924170746,6.35866697548838e-16,1.85715874404288e-14,25.5614257238751,"TRUE","RHOBTB3"
"215719_x_at",1.00236305100553,9.76570188049946,9.22669512285742,6.57142855276264e-16,1.9141867667677e-14,25.5288895049361,"TRUE","FAS"
"1553976_a_at",-1.30354835425024,5.86056799244558,-9.220763231749,6.79502893691205e-16,1.97511008572922e-14,25.4958122998309,"TRUE","DPCD"
"217497_at",1.12063557162546,9.06751049484578,9.21733289621287,6.92777699430909e-16,2.01262596792694e-14,25.4766861568038,"TRUE","TYMP"
"244112_x_at",2.79325398550252,5.19140807007908,9.21513287304982,7.01427089988533e-16,2.03559055971991e-14,25.4644204940583,"TRUE",NA
"1561242_at",2.49991955445447,4.94781136917481,9.21349938358354,7.07918679813205e-16,2.04899173206919e-14,25.455313780596,"TRUE",NA
"1569545_at",1.91398354949364,5.57545252093224,9.21061713969377,7.1951922971471e-16,2.08036562055271e-14,25.4392460582556,"TRUE",NA
"237194_at",-1.28422054474208,5.78704539873498,-9.21034139519923,7.20638933359958e-16,2.08250178020379e-14,25.4377089118966,"TRUE",NA
"206513_at",1.31913048309366,10.2848227242407,9.20969941975481,7.2325250577619e-16,2.08895038316499e-14,25.4341302360627,"TRUE","AIM2"
"207459_x_at",-2.21940542191414,5.15007591929478,-9.20849166633731,7.28195063680763e-16,2.1010060742346e-14,25.4273977836398,"TRUE","GYPB"
"216844_at",2.11852498807376,6.08762361815335,9.20116016994423,7.5892867598218e-16,2.18391712417504e-14,25.3865332677585,"TRUE","ZC3H7B"
"231769_at",1.34502126704307,8.41504149542738,9.19848033434154,7.70482214405068e-16,2.21599763664372e-14,25.3715979877239,"TRUE","FBXO6"
"229084_at",1.21823905943411,3.67713071941488,9.19074248835928,8.04835118315724e-16,2.30751757178355e-14,25.328478397097,"TRUE","CNTN4"
"242055_at",-1.10817998744794,4.42164649881632,-9.18747576846138,8.19792239940705e-16,2.34793822518376e-14,25.3102766628286,"TRUE","PSMG4"
"1556865_at",-1.19348993826553,8.25532997311324,-9.17429773824589,8.82994321733862e-16,2.51315536391457e-14,25.2368640364589,"TRUE",NA
"209733_at",-1.57799657230681,5.68289759804518,-9.16680877936453,9.21050983756315e-16,2.61330890175799e-14,25.195154064248,"TRUE","MID2"
"222835_at",1.87251252011021,4.48994042510932,9.16263941344067,9.42942068517067e-16,2.67126205161506e-14,25.1719357468166,"TRUE","THSD4"
"226009_at",-1.22956032800376,5.89559489954414,-9.16066252107791,9.53502054932062e-16,2.69559073699124e-14,25.1609276246837,"TRUE","DPCD"
"230248_x_at",-1.3697693028095,5.23712131562024,-9.15840999599789,9.65678062096834e-16,2.72578461771525e-14,25.1483852775661,"TRUE",NA
"210305_at",-1.17478369142388,4.49124022017861,-9.15565719434887,9.80768821934045e-16,2.76409975975484e-14,25.1330582064933,"TRUE","PDE4DIP"
"238513_at",1.29319198026294,9.08190527233568,9.15007150327309,1.01211517454086e-15,2.84434624117486e-14,25.1019611312485,"TRUE","PRRG4"
"238021_s_at",2.07943231414075,5.72817179231365,9.14862359799893,1.02040229111738e-15,2.86398846339029e-14,25.0939008980918,"TRUE","CRNDE"
"238411_x_at",2.68598644334153,4.76628023990434,9.14635313943263,1.03353362262741e-15,2.89935612196786e-14,25.0812621981327,"TRUE","NREP"
"220456_at",2.19214594855107,6.59754920214805,9.14240197432975,1.05678805612298e-15,2.95851955804013e-14,25.0592692840684,"TRUE","SPTLC3"
"216833_x_at",-2.08138845863174,5.36230279029589,-9.14136632594066,1.06296906602665e-15,2.97277921662442e-14,25.0535050066978,"TRUE",NA
"1563941_at",2.2247651807526,4.94791713614315,9.1386646554544,1.07926335635578e-15,3.0168059309178e-14,25.0384685294225,"TRUE",NA
"210112_at",-1.14305039552698,7.02818955186336,-9.13611854887812,1.09484707766438e-15,3.05412061078061e-14,25.0242987251014,"TRUE","HPS1"
"1561069_at",2.91341708193391,5.3094331435888,9.13402255178388,1.1078439246217e-15,3.08722561563156e-14,25.012634536888,"TRUE",NA
"228214_at",-1.72125864357505,6.2310973474092,-9.13213492484498,1.11968018985662e-15,3.11544602444837e-14,25.0021304120443,"TRUE","SOX6"
"216548_x_at",1.15813646136838,5.08882137482537,9.1287619630785,1.14114469571789e-15,3.16871946360464e-14,24.9833619581238,"TRUE","HMGB3P1"
"220173_at",-1.98150489370494,4.81360478988107,-9.11416652059836,1.23885051861114e-15,3.41296187743467e-14,24.9021643885344,"TRUE","BBOF1"
"239588_s_at",-1.29230458025556,4.10128252312398,-9.10973479415415,1.2701350842035e-15,3.49319093203351e-14,24.8775152598426,"TRUE",NA
"240498_at",-1.14928483210234,5.97958471793888,-9.10892560946659,1.27593168513301e-15,3.507368772481e-14,24.873014877407,"TRUE",NA
"217137_x_at",1.72656556737239,8.29050335728999,9.10326113464498,1.31725379196223e-15,3.61006772308446e-14,24.8415136001401,"TRUE",NA
"1557056_at",2.09249684109164,4.93965401937472,9.09882562822391,1.35053895701784e-15,3.68282880174315e-14,24.8168498148307,"TRUE","C5orf47"
"242818_x_at",-1.02085501315389,5.11215706627276,-9.09462880891832,1.38280390627902e-15,3.75956258457511e-14,24.7935156519622,"TRUE","YIPF4"
"239227_at",-1.17187293416043,6.73040588304011,-9.0902944654272,1.41693222482555e-15,3.83898758138439e-14,24.7694193097459,"TRUE",NA
"1561492_at",3.17033116659762,5.52139012982202,9.09011835797761,1.41833648081089e-15,3.84088890977391e-14,24.7684403109949,"TRUE","LINC01192"
"1569095_at",1.64970279145596,7.58971084694033,9.08808430950565,1.43465651374394e-15,3.88123923250619e-14,24.7571331328716,"TRUE","MIR3945HG"
"236220_at",-1.57119151483057,4.56905100396704,-9.07517592318084,1.54267558506081e-15,4.14883362583373e-14,24.6853888859389,"TRUE","SLC16A10"
"241674_s_at",2.71982691984277,4.04162376132616,9.0736181513232,1.55624727291884e-15,4.18327530220441e-14,24.6767323646547,"TRUE",NA
"235588_at",1.60609073337728,4.99343332271465,9.06990216213183,1.58910399721525e-15,4.26321202393246e-14,24.6560839678371,"TRUE","ESCO2"
"1563881_at",2.20243571016638,3.57110671085681,9.06972500130654,1.5906875913852e-15,4.26536753599734e-14,24.6550995960559,"TRUE","MAGI1"
"217272_s_at",1.93701254761666,4.29297957427112,9.06803105945138,1.60590888365439e-15,4.30196316579145e-14,24.6456876348708,"TRUE","SERPINB13"
"242228_at",-1.14349763652358,3.53949022145849,-9.06781946744656,1.60782035468506e-15,4.30497443155759e-14,24.6445120043167,"TRUE","BICD1"
"229455_at",-1.20001732153987,4.89116066396437,-9.05413170302911,1.73641000949497e-15,4.64018657229412e-14,24.5684739769027,"TRUE","MIR30DHG"
"232365_at",-1.07910260820725,3.57571138384624,-9.04898236957793,1.78739375750599e-15,4.76246363019688e-14,24.5398750571042,"TRUE","SIAH1"
"227769_at",1.00080270995333,10.8061128185895,9.04340552830332,1.84429316557003e-15,4.90689677992901e-14,24.5089058667687,"TRUE","GPR27"
"236307_at",-1.21830098509917,5.27687779773642,-9.04176251530068,1.86139797158866e-15,4.9475903790282e-14,24.4997827323118,"TRUE",NA
"242674_at",-1.17201976339381,4.1744774976883,-9.04061767204045,1.87340982564474e-15,4.97468102074436e-14,24.4934259956657,"TRUE","EIF4E"
"241566_at",2.72615984577977,4.71010232967491,9.0384291536451,1.89658732273249e-15,5.03133973170301e-14,24.4812747564395,"TRUE",NA
"213003_s_at",1.02976312629843,8.74140849364766,9.03246592854937,1.96120023620114e-15,5.19518521871597e-14,24.4481686642636,"TRUE","SPIDR"
"229856_s_at",-1.19222504517487,7.55291858643241,-9.03112461342752,1.97603306938159e-15,5.22940987746557e-14,24.440722744566,"TRUE","PITHD1"
"227458_at",1.63678355953623,9.47758427060697,9.02470322264845,2.04860598088905e-15,5.40576891916547e-14,24.4050796938242,"TRUE","CD274"
"219211_at",2.93520588613905,8.13703801852644,9.02459104838324,2.04989705603831e-15,5.40656640322694e-14,24.4044571014445,"TRUE","USP18"
"233921_s_at",-1.18308991582765,6.33582350988313,-9.02130703132759,2.08805585777509e-15,5.50455419594277e-14,24.3862308381922,"TRUE",NA
"215577_at",-1.11994921285128,4.87481782352381,-9.01810996162069,2.12588377681826e-15,5.59887743244405e-14,24.3684885630383,"TRUE",NA
"214472_at",1.25624720922766,6.30834518855316,9.01341037991003,2.18273187062714e-15,5.73754158781437e-14,24.3424106017844,"TRUE",NA
"1556834_at",2.67492508280737,4.68154681725555,9.01179193896565,2.20265761182591e-15,5.78435662471573e-14,24.3334305880468,"TRUE","DSG2-AS1"
"203562_at",-1.43478249875536,4.30511413314877,-9.0105260238657,2.21836933667114e-15,5.82002607881453e-14,24.3264068379924,"TRUE","FEZ1"
"216398_at",-1.94625904710876,5.96669860391748,-9.0074729436272,2.25672290681268e-15,5.91497243192634e-14,24.3094681726874,"TRUE","GYPB"
"216247_at",-1.04636026851336,6.27051854312036,-9.0070541668666,2.26203493262449e-15,5.92584483522163e-14,24.307144876211,"TRUE","RPS20"
"233072_at",1.28066022563642,11.0795778505911,9.00631593963134,2.27142940837473e-15,5.93928277871297e-14,24.3030493867011,"TRUE","NTNG2"
"228539_at",-1.22244335164775,5.88849589936642,-9.0012954006341,2.3363582868781e-15,6.10321974845007e-14,24.2751987791333,"TRUE",NA
"203504_s_at",1.50431226594729,8.9401577753438,8.992159970734,2.45928112185377e-15,6.39898840118956e-14,24.224530535888,"TRUE","ABCA1"
"1569472_s_at",-1.03722144994777,3.96426522974683,-8.98987293615431,2.49104950949457e-15,6.47329524389807e-14,24.2118476853007,"TRUE","TTC3"
"203917_at",2.03110393120633,5.94920583198242,8.98632818104277,2.54109785993913e-15,6.58572130271917e-14,24.1921915436857,"TRUE","CXADR"
"233579_at",3.33629111157683,5.67921687638149,8.97716785860464,2.67511808487154e-15,6.90241063191841e-14,24.1414045343628,"TRUE",NA
"241961_at",2.48502303302935,3.56597104198372,8.97599646279977,2.69275615771623e-15,6.94136930330668e-14,24.1349108924229,"TRUE","TECRL"
"208154_at",-1.03845113136822,4.1572732750063,-8.9709870324437,2.76950058026047e-15,7.12911695978066e-14,24.1071432700553,"TRUE",NA
"232155_at",1.02918930790736,8.24938917339913,8.96724138237598,2.82830348920387e-15,7.26884268283056e-14,24.0863831986781,"TRUE","RNF213"
"239210_at",-1.90505626552102,5.19041839737382,-8.96716328048231,2.82954275046958e-15,7.26884268283056e-14,24.0859503442203,"TRUE",NA
"206965_at",-1.02183282921699,4.64203466092201,-8.96065630529479,2.9347123715784e-15,7.52605060581844e-14,24.0498905943509,"TRUE","KLF12"
"228361_at",-1.40973462029465,9.40091352356932,-8.94897015401674,3.13345713503465e-15,8.00569013355231e-14,23.9851445685142,"TRUE","E2F2"
"225291_at",1.40966511762797,8.03838012466058,8.94365334414171,3.22826114584215e-15,8.21718706466105e-14,23.955693772719,"TRUE","PNPT1"
"1565762_at",-1.04379375529452,5.81907351305312,-8.93298546769864,3.42717958353667e-15,8.69114303014226e-14,23.8966147324518,"TRUE",NA
"213920_at",-1.12940027513977,5.35052774255493,-8.93193036571171,3.44750474326527e-15,8.73863337218492e-14,23.8907724393126,"TRUE","CUX2"
"214375_at",2.25732181861885,6.32080480798919,8.93096063479322,3.4662911663142e-15,8.77811345614771e-14,23.8854030038913,"TRUE","PPFIBP1"
"216319_at",1.88107176410672,6.87848551611924,8.93041944821714,3.47681975585794e-15,8.80070000701542e-14,23.8824064934581,"TRUE",NA
"241536_at",2.66859604439959,5.85075982824713,8.92974659571873,3.48995427232313e-15,8.82577473817147e-14,23.8786810177738,"TRUE",NA
"243260_x_at",-1.05113500226697,6.01281812894648,-8.92946048091649,3.49555437800941e-15,8.83585000543986e-14,23.8770968662222,"TRUE","XKR6"
"1566463_at",-1.02239353521013,4.3910336248171,-8.92825495005708,3.51924858864113e-15,8.88752501542511e-14,23.8704222510631,"TRUE",NA
"233373_at",2.1765590605446,5.32543144946008,8.92328269210091,3.61867805398815e-15,9.11756786183421e-14,23.8428947811992,"TRUE",NA
"1560025_at",2.23335044031005,5.24500397973577,8.91596988414308,3.77001446939042e-15,9.47268111736771e-14,23.8024160838212,"TRUE",NA
"240715_at",2.07511036578589,5.73252220006019,8.9117753083506,3.85964678734863e-15,9.67566199441938e-14,23.7792013149327,"TRUE","TBX5"
"214583_at",-1.41808336330874,4.70970668988847,-8.91130257055096,3.8698806475192e-15,9.69687096256244e-14,23.7765851218006,"TRUE","DDI2"
"1563038_at",2.14146062106341,5.04985619582762,8.9056458808994,3.99445301662409e-15,9.98613254156023e-14,23.7452828037696,"TRUE",NA
"233674_at",-1.07239268265478,7.50009897403397,-8.90379607386354,4.03604972308801e-15,1.00717032683632e-13,23.7350475822215,"TRUE",NA
"1553498_at",2.33479620928852,6.26851370337762,8.90196592928575,4.07762865813307e-15,1.01661808884371e-13,23.7249216517077,"TRUE",NA
"203116_s_at",-2.27705646555848,7.47105506505134,-8.89802314881544,4.16865906331308e-15,1.03694920057617e-13,23.7031084852471,"TRUE","FECH"
"1553134_s_at",1.17896122876745,5.59279405509019,8.88945912530408,4.37341370142648e-15,1.08541259248975e-13,23.6557365250179,"TRUE","C9orf72"
"204682_at",-1.14315883262042,6.25527553028291,-8.88365496119736,4.51784559393658e-15,1.12074958188967e-13,23.6236369352828,"TRUE","LTBP2"
"233212_at",-1.09253598983784,6.41390098981618,-8.87881528832193,4.64190040845589e-15,1.14943797478409e-13,23.5968752428994,"TRUE",NA
"221627_at",-1.9167017246194,6.35683037268207,-8.87761351733928,4.67322726786213e-15,1.15614796773919e-13,23.5902304128314,"TRUE","TRIM10"
"243735_at",-1.0489904049163,4.61946330644076,-8.86484312271239,5.01940010541956e-15,1.23564025557773e-13,23.5196337250748,"TRUE","ELP2"
"1553886_at",1.7528872564041,3.76008651952728,8.85262541528447,5.37445252649408e-15,1.31593458077055e-13,23.4521153356745,"TRUE","CFAP65"
"213929_at",-1.12529793394737,4.6386235205251,-8.84958324934436,5.46667958343473e-15,1.33612296032317e-13,23.4353070039596,"TRUE","EXPH5"
"234709_at",1.30772164256819,3.99207640757697,8.84681866477314,5.5518569865067e-15,1.35451932502121e-13,23.4200335596929,"TRUE","CAPN13"
"233944_at",3.0852032131566,5.83349887094963,8.84645174882,5.56326059904477e-15,1.35669613404448e-13,23.4180065537808,"TRUE",NA
"214933_at",1.00152178071473,7.11671517698302,8.84483300085502,5.61384967830513e-15,1.368422787166e-13,23.4090641186529,"TRUE","CACNA1A"
